domain,fqcn,member,kind,signature_or_value,notes
tiles,ic2.api.tiles.tubes.TransportedItem,getRequestId,method,UUID getRequestId(),DECLARED
tiles,ic2.api.tiles.tubes.TransportedItem,isCentering,method,boolean isCentering(),DECLARED
tiles,ic2.api.tiles.tubes.TransportedItem,getServerStack,method,ItemStack getServerStack(),DECLARED
tiles,ic2.api.tiles.tubes.TransportedItem,getStack,method,ItemStack getStack(),DECLARED
tiles,ic2.api.tiles.tubes.TransportedItem,getProgress,method,byte getProgress(),DECLARED
tiles,ic2.api.tiles.tubes.TransportedItem,isInvalid,method,boolean isInvalid(),DECLARED
tiles,ic2.api.tiles.tubes.TransportedItem,getColor,method,DyeColor getColor(),DECLARED
tiles,ic2.api.tiles.tubes.TransportedItem,setColor,method,TransportedItem setColor(DyeColor color),DECLARED
tiles,ic2.api.tiles.tubes.TransportedItem,setAttemptedDirections,method,void setAttemptedDirections(DirectionList list),DECLARED
tiles,ic2.api.tiles.tubes.TransportedItem,setRequestId,method,TransportedItem setRequestId(UUID id),DECLARED
tiles,ic2.api.tiles.tubes.TransportedItem,invalidate,method,void invalidate(),DECLARED
tiles,ic2.api.tiles.tubes.TransportedItem,hasReachedCenter,method,boolean hasReachedCenter(),DECLARED
tiles,ic2.api.tiles.tubes.TransportedItem,hasReachedEnd,method,boolean hasReachedEnd(),DECLARED
tiles,ic2.api.tiles.tubes.TransportedItem,getTransferDirection,method,Direction getTransferDirection(),DECLARED
tiles,ic2.api.tiles.tubes.TransportedItem,getTravelingDirection,method,Direction getTravelingDirection(),DECLARED
tiles,ic2.api.tiles.tubes.TransportedItem,getAttemptedDirections,method,DirectionList getAttemptedDirections(),DECLARED
tiles,ic2.api.tiles.tubes.TransportedItem,clearDirections,method,void clearDirections(),DECLARED
tiles,ic2.api.tiles.tubes.TransportedItem,setCentering,method,void setCentering(),DECLARED
tiles,ic2.api.tiles.tubes.TransportedItem,setInsertionDirection,method,void setInsertionDirection(Direction dir),DECLARED
tiles,ic2.api.tiles.tubes.TransportedItem,setExportDirection,method,void setExportDirection(Direction dir),DECLARED
tiles,ic2.api.tiles.tubes.TransportedItem,update,method,void update(),DECLARED
tiles,ic2.api.tiles.tubes.TransportedItem,setStartSpeed,method,TransportedItem setStartSpeed(int speed),DECLARED
tiles,ic2.api.tiles.tubes.TransportedItem,updateSpeed,method,"boolean updateSpeed(int newSpeed, int change)",DECLARED
other,ic2.api.util.DirectionList,DOWN,field,DirectionList DOWN,ofFacing()
other,ic2.api.util.DirectionList,UP,field,DirectionList UP,ofFacing()
other,ic2.api.util.DirectionList,NORTH,field,DirectionList NORTH,ofFacing()
other,ic2.api.util.DirectionList,SOUTH,field,DirectionList SOUTH,ofFacing()
other,ic2.api.util.DirectionList,EAST,field,DirectionList EAST,ofFacing()
other,ic2.api.util.DirectionList,WEST,field,DirectionList WEST,ofFacing()
other,ic2.api.util.DirectionList,VERTICAL,field,DirectionList VERTICAL,add()
other,ic2.api.util.DirectionList,HORIZONTAL,field,DirectionList HORIZONTAL,ofFacings()
other,ic2.api.util.DirectionList,POSITIVE,field,DirectionList POSITIVE,ofFacings()
other,ic2.api.util.DirectionList,NEGATIVE,field,DirectionList NEGATIVE,ofFacings()
other,ic2.api.util.DirectionList,X_AXIS,field,DirectionList X_AXIS,add()
other,ic2.api.util.DirectionList,Z_AXIS,field,DirectionList Z_AXIS,add()
other,ic2.api.util.DirectionList,XY_AXIS,field,DirectionList XY_AXIS,add()
other,ic2.api.util.DirectionList,YZ_AXIS,field,DirectionList YZ_AXIS,add()
other,ic2.api.util.DirectionList,P_CORNER,field,DirectionList P_CORNER,add()
other,ic2.api.util.DirectionList,N_CORNER,field,DirectionList N_CORNER,add()
other,ic2.api.util.DirectionList,ALL,field,DirectionList ALL,ofNumber()
other,ic2.api.util.DirectionList,EMPTY,field,DirectionList EMPTY,ofNumber()
other,ic2.api.util.DirectionList,ofFacing,method,DirectionList ofFacing(Direction facing),DECLARED
other,ic2.api.util.DirectionList,ofFacings,method,DirectionList ofFacings(Direction... facings),DECLARED
other,ic2.api.util.DirectionList,ofFacings,method,DirectionList ofFacings(Collection<Direction> facings),DECLARED
other,ic2.api.util.DirectionList,ofAxis,method,DirectionList ofAxis(Axis axis),DECLARED
other,ic2.api.util.DirectionList,ofFlags,method,DirectionList ofFlags(boolean... flags),DECLARED
other,ic2.api.util.DirectionList,ofNumber,method,DirectionList ofNumber(int index),DECLARED
other,ic2.api.util.DirectionList,getName,method,MutableComponent getName(Direction dir),DECLARED
other,ic2.api.util.DirectionList,rotate,method,DirectionList rotate(int amount),DECLARED
other,ic2.api.util.DirectionList,invert,method,DirectionList invert(),DECLARED
other,ic2.api.util.DirectionList,opposite,method,DirectionList opposite(),DECLARED
other,ic2.api.util.DirectionList,add,method,DirectionList add(Direction facing),DECLARED
other,ic2.api.util.DirectionList,add,method,DirectionList add(DirectionList facings),DECLARED
other,ic2.api.util.DirectionList,remove,method,DirectionList remove(Direction facing),DECLARED
other,ic2.api.util.DirectionList,remove,method,DirectionList remove(DirectionList facings),DECLARED
other,ic2.api.util.DirectionList,set,method,"DirectionList set(Direction facing, boolean value)",DECLARED
other,ic2.api.util.DirectionList,keep,method,DirectionList keep(DirectionList facings),DECLARED
other,ic2.api.util.DirectionList,flip,method,DirectionList flip(Direction dir),DECLARED
other,ic2.api.util.DirectionList,contains,method,boolean contains(Direction direction),DECLARED
other,ic2.api.util.DirectionList,contains,method,boolean contains(DirectionList facings),DECLARED
other,ic2.api.util.DirectionList,containsAny,method,boolean containsAny(DirectionList facings),DECLARED
other,ic2.api.util.DirectionList,notContains,method,boolean notContains(Direction direction),DECLARED
other,ic2.api.util.DirectionList,containsNot,method,boolean containsNot(DirectionList facings),DECLARED
other,ic2.api.util.DirectionList,invertFacing,method,DirectionList invertFacing(Direction facing),DECLARED
other,ic2.api.util.DirectionList,replace,method,"DirectionList replace(Direction oldFacing, Direction newFacing)",DECLARED
other,ic2.api.util.DirectionList,getNextFacing,method,Direction getNextFacing(Direction facing),DECLARED
other,ic2.api.util.DirectionList,getPrevFacing,method,Direction getPrevFacing(Direction facing),DECLARED
other,ic2.api.util.DirectionList,getOffset,method,BlockPos getOffset(),DECLARED
other,ic2.api.util.DirectionList,getCode,method,int getCode(),DECLARED
other,ic2.api.util.DirectionList,size,method,int size(),DECLARED
other,ic2.api.util.DirectionList,isEmpty,method,boolean isEmpty(),DECLARED
other,ic2.api.util.DirectionList,isFull,method,boolean isFull(),DECLARED
other,ic2.api.util.DirectionList,toString,method,String toString(),DECLARED
other,ic2.api.util.DirectionList,toFacings,method,Set<Direction> toFacings(),DECLARED
other,ic2.api.util.DirectionList,getRandomFacing,method,Direction getRandomFacing(),DECLARED
other,ic2.api.util.DirectionList,getRandomFacing,method,Direction getRandomFacing(Direction defaultValue),DECLARED
other,ic2.api.util.DirectionList,getDefaultFacing,method,Direction getDefaultFacing(),DECLARED
other,ic2.api.util.DirectionList,toFlags,method,boolean[] toFlags(),DECLARED
other,ic2.api.util.DirectionList,getNeighborState,method,"BlockState getNeighborState(BlockEntity tile, Direction dir)",DECLARED
other,ic2.api.util.DirectionList,getNeighborState,method,"BlockState getNeighborState(Level world, BlockPos pos, Direction dir)",DECLARED
other,ic2.api.util.DirectionList,getNeighborTile,method,"BlockEntity getNeighborTile(BlockEntity tile, Direction dir)",DECLARED
other,ic2.api.util.DirectionList,getNeighborTile,method,"BlockEntity getNeighborTile(Level world, BlockPos pos, Direction dir)",DECLARED
other,ic2.api.util.DirectionList,getNeighborCapability,method,"LazyOptional<T> getNeighborCapability(BlockEntity tile, Direction dir, Capability<T> capability)",DECLARED
other,ic2.api.util.DirectionList,getNeighborCapability,method,"LazyOptional<T> getNeighborCapability(Level world, BlockPos pos, Direction dir, Capability<T> capability)",DECLARED
other,ic2.api.util.DirectionList,getNeighborInterface,method,"T getNeighborInterface(BlockEntity tile, Direction dir, Class<T> clazz)",DECLARED
other,ic2.api.util.DirectionList,getNeighborInterface,method,"T getNeighborInterface(Level world, BlockPos pos, Direction dir, Class<T> clazz)",DECLARED
other,ic2.api.util.DirectionList,getRotation,method,"Rotation getRotation(Direction source, Direction other)",DECLARED
other,ic2.api.util.DirectionList,rotateAround,method,"Direction rotateAround(Direction dir, Direction axis)",DECLARED
other,ic2.api.util.DirectionList,rotateY,method,Direction rotateY(Direction dir),DECLARED
other,ic2.api.util.DirectionList,toNumber,method,int toNumber(Direction... facings),DECLARED
other,ic2.api.util.DirectionList,toNumber,method,int toNumber(Collection<Direction> facings),DECLARED
other,ic2.api.util.DirectionList,toNumber,method,int toNumber(boolean... facings),DECLARED
other,ic2.api.util.DirectionList,toFlags,method,boolean[] toFlags(Direction... facings),DECLARED
other,ic2.api.util.DirectionList,test,method,boolean test(Direction t),DECLARED
other,ic2.api.util.DirectionList,iterator,method,Iterator<Direction> iterator(),DECLARED
other,ic2.api.util.DirectionList,getRandomIterator,method,Iterable<Direction> getRandomIterator(),DECLARED
other,ic2.api.util.IC2DamageSource,ELECTRICITY,field,IC2DamageSource ELECTRICITY,unknown
other,ic2.api.util.IC2DamageSource,NUKE,field,IC2DamageSource NUKE,unknown
other,ic2.api.util.IC2DamageSource,RADIATION,field,IC2DamageSource RADIATION,unknown
other,ic2.api.util.IC2DamageSource,newShockDamage,method,IC2DamageSource newShockDamage(Entity entity),DECLARED
other,ic2.api.util.IC2DamageSource,getEntity,method,Entity getEntity(),DECLARED
other,ic2.api.util.ILocation,getWorldObj,method,Level getWorldObj(),DECLARED
other,ic2.api.util.ILocation,getPosition,method,BlockPos getPosition(),DECLARED
other,ic2.api.util.SidedObject,set,method,"void set(T value, boolean serverSide)",DECLARED
other,ic2.api.util.SidedObject,get,method,T get(),DECLARED
other,ic2.api.util.SidedObject,get,method,T get(boolean serverSide),DECLARED
other,ic2.api.util.SidedObject,isSimulating,method,boolean isSimulating(),DECLARED
