domain,fqcn,member,kind,signature_or_value,notes
network,ic2.api.network.tile.INetworkFieldProvider,getNetworkFields,method,java.util.List getNetworkFields(),public
network,ic2.api.network.tile.INetworkFieldProvider,isDefaultData,method,ic2.api.network.tile.boolean isDefaultData(ic2.api.network.tile.String fieldName),public
network,ic2.api.network.tile.PacketRange,"SHORT_RANGE,LONG_RANGE,CHUNK_TRACKED,ALL_DIM,ALL_SERVER",enum,SHORT_RANGE|LONG_RANGE|CHUNK_TRACKED|ALL_DIM|ALL_SERVER,constants
reactor,ic2.api.reactor.IChamberReactor,getHeight,method,ic2.api.reactor.int getHeight(),public
reactor,ic2.api.reactor.IChamberReactor,getWidth,method,ic2.api.reactor.int getWidth(),public
reactor,ic2.api.reactor.IChamberReactor,refreshChambers,method,void refreshChambers(),public
reactor,ic2.api.reactor.IReactor,addHeat,method,void addHeat(ic2.api.reactor.int heat),public
reactor,ic2.api.reactor.IReactor,addOutput,method,void addOutput(ic2.api.reactor.float output),public
reactor,ic2.api.reactor.IReactor,explode,method,void explode(),public
reactor,ic2.api.reactor.IReactor,getEnergyOutput,method,ic2.api.reactor.double getEnergyOutput(),public
reactor,ic2.api.reactor.IReactor,getHeat,method,ic2.api.reactor.int getHeat(),public
reactor,ic2.api.reactor.IReactor,getHeatEffectModifier,method,ic2.api.reactor.float getHeatEffectModifier(),public
reactor,ic2.api.reactor.IReactor,getMaxHeat,method,ic2.api.reactor.int getMaxHeat(),public
reactor,ic2.api.reactor.IReactor,getStackInReactor,method,"net.minecraft.world.item.ItemStack getStackInReactor(ic2.api.reactor.int x, ic2.api.reactor.int y)",public
reactor,ic2.api.reactor.IReactor,getTickRate,method,ic2.api.reactor.int getTickRate(),public
reactor,ic2.api.reactor.IReactor,isProducingEnergy,method,ic2.api.reactor.boolean isProducingEnergy(),public
reactor,ic2.api.reactor.IReactor,setHeat,method,void setHeat(ic2.api.reactor.int newHeat),public
reactor,ic2.api.reactor.IReactor,setHeatEffectModifier,method,void setHeatEffectModifier(ic2.api.reactor.float hem),public
reactor,ic2.api.reactor.IReactor,setMaxHeat,method,void setMaxHeat(ic2.api.reactor.int heat),public
reactor,ic2.api.reactor.IReactor,setStackInReactor,method,"void setStackInReactor(ic2.api.reactor.int x, ic2.api.reactor.int y, net.minecraft.world.item.ItemStack stack)",public
reactor,ic2.api.reactor.IReactorChamber,getReactor,method,ic2.api.reactor.IReactor getReactor(),public
reactor,ic2.api.reactor.IReactorComponent,acceptUraniumPulse,method,"ic2.api.reactor.boolean acceptUraniumPulse(net.minecraft.world.item.ItemStack stack, ic2.api.reactor.IReactor reactor, net.minecraft.world.item.ItemStack source, ic2.api.reactor.int myX, ic2.api.reactor.int myY, ic2.api.reactor.int sourceX, ic2.api.reactor.int sourceY, ic2.api.reactor.boolean heatRun, ic2.api.reactor.boolean damageTick)",public
reactor,ic2.api.reactor.IReactorComponent,canStoreHeat,method,"ic2.api.reactor.boolean canStoreHeat(net.minecraft.world.item.ItemStack stack, ic2.api.reactor.IReactor reactor, ic2.api.reactor.int x, ic2.api.reactor.int y)",public
reactor,ic2.api.reactor.IReactorComponent,getExplosionInfluence,method,"ic2.api.reactor.float getExplosionInfluence(net.minecraft.world.item.ItemStack stack, ic2.api.reactor.IReactor reactor)",public
reactor,ic2.api.reactor.IReactorComponent,getMaxStoredHeat,method,"ic2.api.reactor.int getMaxStoredHeat(net.minecraft.world.item.ItemStack stack, ic2.api.reactor.IReactor reactor, ic2.api.reactor.int x, ic2.api.reactor.int y)",public
reactor,ic2.api.reactor.IReactorComponent,getStoredHeat,method,"ic2.api.reactor.int getStoredHeat(net.minecraft.world.item.ItemStack stack, ic2.api.reactor.IReactor reactor, ic2.api.reactor.int x, ic2.api.reactor.int y)",public
reactor,ic2.api.reactor.IReactorComponent,isValidForReactor,method,"ic2.api.reactor.boolean isValidForReactor(net.minecraft.world.item.ItemStack stack, ic2.api.reactor.IReactor reactor)",public
reactor,ic2.api.reactor.IReactorComponent,processChamber,method,"void processChamber(net.minecraft.world.item.ItemStack stack, ic2.api.reactor.IReactor reactor, ic2.api.reactor.int x, ic2.api.reactor.int y, ic2.api.reactor.boolean heatCalculation, ic2.api.reactor.boolean damageTick)",public
reactor,ic2.api.reactor.IReactorComponent,storeHeat,method,"ic2.api.reactor.int storeHeat(net.minecraft.world.item.ItemStack stack, ic2.api.reactor.IReactor reactor, ic2.api.reactor.int x, ic2.api.reactor.int y, ic2.api.reactor.int heatChange)",public
reactor,ic2.api.reactor.IReactorPlannerComponent,addAffectedSlots,method,"void addAffectedSlots(ic2.api.reactor.int x, ic2.api.reactor.int y, java.util.function.BiPredicate slots)",public
reactor,ic2.api.reactor.IReactorPlannerComponent,addToolTip,method,"void addToolTip(net.minecraft.world.item.ItemStack stack, java.util.function.Consumer tooltips)",public
reactor,ic2.api.reactor.IReactorPlannerComponent,applyStackSize,method,"net.minecraft.world.item.ItemStack applyStackSize(net.minecraft.world.item.ItemStack newStack, ic2.api.reactor.int size)",public
reactor,ic2.api.reactor.IReactorPlannerComponent,createSimulationComponent,method,ic2.api.reactor.planner.SimulatedStack createSimulationComponent(net.minecraft.world.item.ItemStack self),public
reactor,ic2.api.reactor.IReactorPlannerComponent,getComponentID,method,ic2.api.reactor.short getComponentID(net.minecraft.world.item.ItemStack stack),public
reactor,ic2.api.reactor.IReactorPlannerComponent,getReactorStat,method,"net.minecraft.nbt.NumericTag getReactorStat(ic2.api.reactor.ReactorStat stat, net.minecraft.world.item.ItemStack stack)",public
reactor,ic2.api.reactor.IReactorPlannerComponent,getReactorStat,method,"net.minecraft.nbt.NumericTag getReactorStat(ic2.api.reactor.ReactorStat stat, net.minecraft.world.item.ItemStack stack, ic2.api.reactor.IReactor planner, ic2.api.reactor.int x, ic2.api.reactor.int y)",public
reactor,ic2.api.reactor.IReactorPlannerComponent,getStackSize,method,ic2.api.reactor.int getStackSize(net.minecraft.world.item.ItemStack input),public
reactor,ic2.api.reactor.IReactorPlannerComponent,getStats,method,java.util.List getStats(net.minecraft.world.item.ItemStack stack),public
reactor,ic2.api.reactor.IReactorPlannerComponent,getSupportedReactor,method,ic2.api.reactor.ReactorType getSupportedReactor(net.minecraft.world.item.ItemStack stack),public
reactor,ic2.api.reactor.IReactorPlannerComponent,getType,method,ic2.api.reactor.ComponentType getType(net.minecraft.world.item.ItemStack stack),public
reactor,ic2.api.reactor.IReactorPlannerComponent,provideComponents,method,void provideComponents(net.minecraft.core.NonNullList list),public
reactor,ic2.api.reactor.IReactorProduct,isValidForReactor,method,"ic2.api.reactor.boolean isValidForReactor(net.minecraft.world.item.ItemStack stack, ic2.api.reactor.IReactor reactor)",public
reactor,ic2.api.reactor.ISteamReactor,getSteamTank,method,net.minecraftforge.fluids.capability.templates.FluidTank getSteamTank(),public
reactor,ic2.api.reactor.ISteamReactor,getWaterTank,method,net.minecraftforge.fluids.capability.templates.FluidTank getWaterTank(),public
reactor,ic2.api.reactor.IUsableUranium,createDepletedUraniumRod,method,net.minecraft.world.item.ItemStack createDepletedUraniumRod(),public
reactor,ic2.api.reactor.planner.BaseDurabilitySimulatedStack,acceptUraniumPulse,method,"ic2.api.reactor.planner.boolean acceptUraniumPulse(ic2.api.reactor.planner.ISimulatedReactor reactor, ic2.api.reactor.planner.int x, ic2.api.reactor.planner.int y, ic2.api.reactor.planner.SimulatedStack source, ic2.api.reactor.planner.int sourceX, ic2.api.reactor.planner.int sourceY, ic2.api.reactor.planner.boolean heatRun, ic2.api.reactor.planner.boolean damageTick)",public
reactor,ic2.api.reactor.planner.BaseDurabilitySimulatedStack,canStoreHeat,method,"ic2.api.reactor.planner.boolean canStoreHeat(ic2.api.reactor.planner.ISimulatedReactor reactor, ic2.api.reactor.planner.int x, ic2.api.reactor.planner.int y)",public
reactor,ic2.api.reactor.planner.BaseDurabilitySimulatedStack,canViewHeat,method,"ic2.api.reactor.planner.boolean canViewHeat(ic2.api.reactor.planner.ISimulatedReactor reactor, ic2.api.reactor.planner.int x, ic2.api.reactor.planner.int y)",public
reactor,ic2.api.reactor.planner.BaseDurabilitySimulatedStack,commitState,method,void commitState(),public
reactor,ic2.api.reactor.planner.BaseDurabilitySimulatedStack,getExplosionInfluence,method,ic2.api.reactor.planner.float getExplosionInfluence(ic2.api.reactor.planner.ISimulatedReactor reactor),public
reactor,ic2.api.reactor.planner.BaseDurabilitySimulatedStack,getId,method,ic2.api.reactor.planner.short getId(),public
reactor,ic2.api.reactor.planner.BaseDurabilitySimulatedStack,getMaxStoredHeat,method,"ic2.api.reactor.planner.int getMaxStoredHeat(ic2.api.reactor.planner.ISimulatedReactor reactor, ic2.api.reactor.planner.int x, ic2.api.reactor.planner.int y)",public
reactor,ic2.api.reactor.planner.BaseDurabilitySimulatedStack,getStoredHeat,method,"ic2.api.reactor.planner.int getStoredHeat(ic2.api.reactor.planner.ISimulatedReactor reactor, ic2.api.reactor.planner.int x, ic2.api.reactor.planner.int y)",public
reactor,ic2.api.reactor.planner.BaseDurabilitySimulatedStack,load,method,void load(net.minecraft.nbt.CompoundTag data),public
reactor,ic2.api.reactor.planner.BaseDurabilitySimulatedStack,reset,method,void reset(),public
reactor,ic2.api.reactor.planner.BaseDurabilitySimulatedStack,save,method,net.minecraft.nbt.CompoundTag save(),public
reactor,ic2.api.reactor.planner.BaseDurabilitySimulatedStack,storeHeat,method,"ic2.api.reactor.planner.int storeHeat(ic2.api.reactor.planner.ISimulatedReactor reactor, ic2.api.reactor.planner.int x, ic2.api.reactor.planner.int y, ic2.api.reactor.planner.int heatChange)",public
reactor,ic2.api.reactor.planner.BaseHeatSimulatedStack,acceptUraniumPulse,method,"ic2.api.reactor.planner.boolean acceptUraniumPulse(ic2.api.reactor.planner.ISimulatedReactor reactor, ic2.api.reactor.planner.int x, ic2.api.reactor.planner.int y, ic2.api.reactor.planner.SimulatedStack source, ic2.api.reactor.planner.int sourceX, ic2.api.reactor.planner.int sourceY, ic2.api.reactor.planner.boolean heatRun, ic2.api.reactor.planner.boolean damageTick)",public
reactor,ic2.api.reactor.planner.BaseHeatSimulatedStack,canStoreHeat,method,"ic2.api.reactor.planner.boolean canStoreHeat(ic2.api.reactor.planner.ISimulatedReactor reactor, ic2.api.reactor.planner.int x, ic2.api.reactor.planner.int y)",public
reactor,ic2.api.reactor.planner.BaseHeatSimulatedStack,canViewHeat,method,"ic2.api.reactor.planner.boolean canViewHeat(ic2.api.reactor.planner.ISimulatedReactor reactor, ic2.api.reactor.planner.int x, ic2.api.reactor.planner.int y)",public
reactor,ic2.api.reactor.planner.BaseHeatSimulatedStack,commitState,method,void commitState(),public
reactor,ic2.api.reactor.planner.BaseHeatSimulatedStack,getExplosionInfluence,method,ic2.api.reactor.planner.float getExplosionInfluence(ic2.api.reactor.planner.ISimulatedReactor reactor),public
reactor,ic2.api.reactor.planner.BaseHeatSimulatedStack,getId,method,ic2.api.reactor.planner.short getId(),public
reactor,ic2.api.reactor.planner.BaseHeatSimulatedStack,getMaxStoredHeat,method,"ic2.api.reactor.planner.int getMaxStoredHeat(ic2.api.reactor.planner.ISimulatedReactor reactor, ic2.api.reactor.planner.int x, ic2.api.reactor.planner.int y)",public
reactor,ic2.api.reactor.planner.BaseHeatSimulatedStack,getStoredHeat,method,"ic2.api.reactor.planner.int getStoredHeat(ic2.api.reactor.planner.ISimulatedReactor reactor, ic2.api.reactor.planner.int x, ic2.api.reactor.planner.int y)",public
reactor,ic2.api.reactor.planner.BaseHeatSimulatedStack,load,method,void load(net.minecraft.nbt.CompoundTag data),public
reactor,ic2.api.reactor.planner.BaseHeatSimulatedStack,reset,method,void reset(),public
reactor,ic2.api.reactor.planner.BaseHeatSimulatedStack,save,method,net.minecraft.nbt.CompoundTag save(),public
reactor,ic2.api.reactor.planner.BaseHeatSimulatedStack,storeHeat,method,"ic2.api.reactor.planner.int storeHeat(ic2.api.reactor.planner.ISimulatedReactor reactor, ic2.api.reactor.planner.int x, ic2.api.reactor.planner.int y, ic2.api.reactor.planner.int heatChange)",public
reactor,ic2.api.reactor.planner.FloatTracker,addChange,method,void addChange(ic2.api.reactor.planner.float value),public
reactor,ic2.api.reactor.planner.FloatTracker,commit,method,void commit(),public
reactor,ic2.api.reactor.planner.FloatTracker,getAverage,method,ic2.api.reactor.planner.float getAverage(),public
reactor,ic2.api.reactor.planner.FloatTracker,reset,method,void reset(),public
reactor,ic2.api.reactor.planner.ISimulatedReactor,addBreedingPulse,method,void addBreedingPulse(),public
reactor,ic2.api.reactor.planner.ISimulatedReactor,addFuelPulse,method,void addFuelPulse(),public
reactor,ic2.api.reactor.planner.ISimulatedReactor,addHeat,method,void addHeat(ic2.api.reactor.planner.int heat),public
reactor,ic2.api.reactor.planner.ISimulatedReactor,addOutput,method,void addOutput(ic2.api.reactor.planner.float output),public
reactor,ic2.api.reactor.planner.ISimulatedReactor,addSteam,method,void addSteam(ic2.api.reactor.planner.int amount),public
reactor,ic2.api.reactor.planner.ISimulatedReactor,consumeWater,method,ic2.api.reactor.planner.int consumeWater(ic2.api.reactor.planner.int amount),public
reactor,ic2.api.reactor.planner.ISimulatedReactor,getEnergyOutput,method,ic2.api.reactor.planner.float getEnergyOutput(),public
reactor,ic2.api.reactor.planner.ISimulatedReactor,getGameTime,method,ic2.api.reactor.planner.long getGameTime(),public
reactor,ic2.api.reactor.planner.ISimulatedReactor,getHeat,method,ic2.api.reactor.planner.int getHeat(),public
reactor,ic2.api.reactor.planner.ISimulatedReactor,getHeatEffectModifier,method,ic2.api.reactor.planner.float getHeatEffectModifier(),public
reactor,ic2.api.reactor.planner.ISimulatedReactor,getItem,method,"ic2.api.reactor.planner.SimulatedStack getItem(ic2.api.reactor.planner.int x, ic2.api.reactor.planner.int y)",public
